ts,weg,richting,km,strook,beeld
2026-09-16T03:49+02:00,A16,R,11.13,2,lane_closed
2026-09-16T03:49+02:00,A16,R,14.46,2,lane_closed
2026-09-16T03:49+02:00,A15,L,57.78,3,lane_closed
2026-09-16T03:49+02:00,A20,L,29.826,1,speedlimit
2026-09-16T03:49+02:00,A4,R,52.598,4,speedlimit
2026-09-16T03:49+02:00,A16,R,7.15,1,lane_closed
2026-09-16T03:49+02:00,A15,R,79.05,2,speedlimit
2026-09-16T03:49+02:00,A16,R,12.91,1,lane_closed
2026-09-16T03:49+02:00,A4,R,55.08,1,lane_closed
2026-09-16T03:49+02:00,A4,R,50.898,2,speedlimit
2026-09-16T03:49+02:00,A20,R,28.41,2,speedlimit
2026-09-16T03:49+02:00,A4,L,42.775,3,lane_closed_ahead
2026-09-16T03:49+02:00,A4,R,52.598,5,speedlimit
2026-09-16T03:49+02:00,A16,R,12.91,2,lane_closed
2026-09-16T03:49+02:00,A20,R,29.1,1,speedlimit
2026-09-16T03:49+02:00,A13,R,17.8,1,speedlimit
2026-09-16T03:49+02:00,A20,R,28.41,1,speedlimit
2026-09-16T03:49+02:00,A20,R,31.9,2,speedlimit
2026-09-16T03:49+02:00,A4,f,6.9,2,lane_closed
2026-09-16T03:49+02:00,A20,L,31.1,3,speedlimit
2026-09-16T03:49+02:00,A16,R,13.05,1,lane_closed
2026-09-16T03:49+02:00,A29,R,9.5,2,speedlimit
2026-09-16T03:49+02:00,A16,R,7.9,3,lane_closed_ahead
2026-09-16T03:49+02:00,A15,q,57.3,1,lane_closed
2026-09-16T03:49+02:00,A20,R,27.488,2,speedlimit
2026-09-16T03:49+02:00,A4,R,53.944,1,lane_closed
2026-09-16T03:49+02:00,A20,t,28.895,1,speedlimit
2026-09-16T03:49+02:00,A20,L,32.8,1,speedlimit
2026-09-16T03:49+02:00,A20,R,28.8,2,speedlimit
2026-09-16T03:49+02:00,A15,L,56.8,2,speedlimit
2026-09-16T03:49+02:00,A16,R,16.3,2,lane_closed
2026-09-16T03:49+02:00,A16,R,14.768,2,lane_closed
2026-09-16T03:49+02:00,A16,R,13.75,1,lane_closed
2026-09-16T03:49+02:00,A16,R,14.17,2,lane_closed
2026-09-16T03:49+02:00,A20,L,31.1,1,speedlimit
2026-09-16T03:49+02:00,A13,L,16.19,3,lane_closed
2026-09-16T03:49+02:00,A15,L,59.2,2,speedlimit
2026-09-16T03:49+02:00,A13,L,15.035,5,lane_closed
2026-09-16T03:49+02:00,A15,R,78.48,2,speedlimit
2026-09-16T03:49+02:00,A4,R,52.018,2,lane_closed_ahead
2026-09-16T03:49+02:00,A15,R,79.05,4,speedlimit
2026-09-16T03:49+02:00,A4,L,52.018,4,speedlimit
2026-09-16T03:49+02:00,A4,R,53.111,2,speedlimit
2026-09-16T03:49+02:00,A20,L,27.8,1,speedlimit
2026-09-16T03:49+02:00,A16,R,13.47,1,lane_closed
2026-09-16T03:49+02:00,A15,L,57.3,1,speedlimit
2026-09-16T03:49+02:00,A4,R,54.487,1,lane_closed
2026-09-16T03:49+02:00,A20,R,29.1,2,speedlimit
2026-09-16T03:49+02:00,A13,g,18.7,1,speedlimit
2026-09-16T03:49+02:00,A20,R,28.57,2,speedlimit
2026-09-16T03:49+02:00,A20,R,26.64,2,speedlimit
2026-09-16T03:49+02:00,A4,L,41.6,1,speedlimit
2026-09-16T03:49+02:00,A15,L,64.2,3,speedlimit
2026-09-16T03:49+02:00,A20,L,29.1,1,speedlimit
2026-09-16T03:49+02:00,A13,L,18.2,1,speedlimit
2026-09-16T03:49+02:00,A15,L,59.2,3,lane_closed_ahead
2026-09-16T03:49+02:00,A15,L,59.95,3,speedlimit
2026-09-16T03:49+02:00,A15,L,64.67,2,speedlimit
2026-09-16T03:49+02:00,A13,L,12.7,4,lane_closed
2026-09-16T03:49+02:00,A20,L,31.88,2,speedlimit
2026-09-16T03:49+02:00,A16,R,14.17,1,lane_closed
2026-09-16T03:49+02:00,A20,L,28.085,2,speedlimit
2026-09-16T03:49+02:00,A20,R,30.6,3,speedlimit
2026-09-16T03:49+02:00,A4,R,55.08,4,speedlimit
2026-09-16T03:49+02:00,A20,L,35.52,1,lane_closed
2026-09-16T03:49+02:00,A16,R,8.65,2,lane_closed
2026-09-16T03:49+02:00,A16,R,9.35,1,lane_closed
2026-09-16T03:49+02:00,A16,g,15.039,1,lane_closed
2026-09-16T03:49+02:00,A16,R,11.7,1,lane_closed
2026-09-16T03:49+02:00,A20,R,29.8,2,speedlimit
2026-09-16T03:49+02:00,A4,R,52.018,4,speedlimit
2026-09-16T03:49+02:00,A15,L,64.2,1,lane_closed
2026-09-16T03:49+02:00,A20,R,27.235,2,speedlimit
2026-09-16T03:49+02:00,A4,L,43.18,1,speedlimit
2026-09-16T03:49+02:00,A20,L,37.3,1,lane_closed
2026-09-16T03:49+02:00,A13,R,18.2,1,speedlimit
2026-09-16T03:49+02:00,A16,R,13.19,2,lane_closed
2026-09-16T03:49+02:00,A16,R,31.25,2,speedlimit
2026-09-16T03:49+02:00,A15,L,65.25,1,lane_closed_ahead
2026-09-16T03:49+02:00,A4,f,7.841,4,lane_closed
2026-09-16T03:49+02:00,A4,f,7.1,1,lane_closed
2026-09-16T03:49+02:00,A15,e,95.55,1,speedlimit
2026-09-16T03:49+02:00,A13,e,19.1,1,speedlimit
2026-09-16T03:49+02:00,A13,L,17.8,3,speedlimit
2026-09-16T03:49+02:00,A4,f,7.841,3,lane_closed
2026-09-16T03:49+02:00,A16,R,31.74,1,speedlimit
2026-09-16T03:49+02:00,A4,L,41.6,2,speedlimit
2026-09-16T03:49+02:00,A15,L,56.8,4,lane_closed
2026-09-16T03:49+02:00,A15,L,88.65,2,speedlimit
2026-09-16T03:49+02:00,A16,R,11.866,2,lane_closed
2026-09-16T03:49+02:00,A20,R,31.26,1,speedlimit
2026-09-16T03:49+02:00,A20,u,35.09,1,speedlimit
2026-09-16T03:49+02:00,A4,L,42.775,1,speedlimit
2026-09-16T03:49+02:00,A15,L,56.085,2,speedlimit
2026-09-16T03:49+02:00,A16,R,12.21,2,lane_closed
2026-09-16T03:49+02:00,A20,L,29.826,3,speedlimit
2026-09-16T03:49+02:00,A15,R,77.865,4,speedlimit
2026-09-16T03:49+02:00,A4,L,42.19,2,speedlimit
2026-09-16T03:49+02:00,A4,h,45.58,3,lane_closed
2026-09-16T03:49+02:00,A20,L,29.5,1,speedlimit
2026-09-16T03:49+02:00,A20,R,28.8,3,speedlimit
2026-09-16T03:49+02:00,A20,R,29.5,1,speedlimit
2026-09-16T03:49+02:00,A4,f,7.2,1,lane_closed
2026-09-16T03:49+02:00,A15,R,78.48,3,speedlimit
2026-09-16T03:49+02:00,A15,R,79.42,2,speedlimit
2026-09-16T03:49+02:00,A15,L,57.3,4,lane_closed
2026-09-16T03:49+02:00,A15,L,81.71,2,speedlimit
2026-09-16T03:49+02:00,A13,L,11.25,4,lane_closed
2026-09-16T03:49+02:00,A20,L,30.9,1,speedlimit
2026-09-16T03:49+02:00,A4,f,7.2,2,lane_closed
2026-09-16T03:49+02:00,A16,R,8.65,1,lane_closed
2026-09-16T03:49+02:00,A15,y,56.085,2,lane_closed
2026-09-16T03:49+02:00,A20,u,35.09,2,speedlimit
2026-09-16T03:49+02:00,A4,L,43.18,4,lane_closed_ahead
2026-09-16T03:49+02:00,A13,R,18.2,4,speedlimit
2026-09-16T03:49+02:00,A16,R,32.22,4,speedlimit
2026-09-16T03:49+02:00,A16,R,9.95,2,lane_closed
2026-09-16T03:49+02:00,A4,R,52.018,3,speedlimit
2026-09-16T03:49+02:00,A13,R,18.7,1,speedlimit
2026-09-16T03:49+02:00,A15,L,64.67,5,speedlimit
2026-09-16T03:49+02:00,A15,n,95.855,1,speedlimit
2026-09-16T03:49+02:00,A20,c,27.488,1,speedlimit
2026-09-16T03:49+02:00,A20,R,31.9,3,speedlimit
2026-09-16T03:49+02:00,A13,R,16.655,3,speedlimit
2026-09-16T03:49+02:00,A15,L,82.1,1,lane_closed_ahead
2026-09-16T03:49+02:00,A20,L,29.1,2,speedlimit
2026-09-16T03:49+02:00,A15,L,63.56,1,lane_closed
2026-09-16T03:49+02:00,A20,R,29.8,3,speedlimit
2026-09-16T03:49+02:00,A13,L,18.2,2,speedlimit
2026-09-16T03:49+02:00,A20,R,26.4,3,speedlimit
2026-09-16T03:49+02:00,A4,f,6.6,2,lane_closed
2026-09-16T03:49+02:00,A15,R,77.865,2,speedlimit
2026-09-16T03:49+02:00,A15,R,79.42,1,lane_closed
2026-09-16T03:49+02:00,A20,R,26.93,1,speedlimit
2026-09-16T03:49+02:00,A15,L,80.6,3,speedlimit
2026-09-16T03:49+02:00,A15,L,56.085,1,speedlimit
2026-09-16T03:49+02:00,A20,R,26.4,2,speedlimit
2026-09-16T03:49+02:00,A15,L,59.95,1,speedlimit
2026-09-16T03:49+02:00,A15,L,63.56,3,speedlimit
2026-09-16T03:49+02:00,A20,L,27.488,2,speedlimit
2026-09-16T03:49+02:00,A20,L,30.196,3,speedlimit
2026-09-16T03:49+02:00,A4,h,46.06,1,speedlimit
2026-09-16T03:49+02:00,A4,L,42.19,1,speedlimit
2026-09-16T03:49+02:00,A4,f,7.1,2,lane_closed
2026-09-16T03:49+02:00,A20,L,28.41,1,speedlimit
2026-09-16T03:49+02:00,A13,L,13.18,4,lane_closed
2026-09-16T03:49+02:00,A16,R,12.77,2,lane_closed
2026-09-16T03:49+02:00,A16,R,12.21,1,lane_closed
2026-09-16T03:49+02:00,A13,L,17.8,2,speedlimit
2026-09-16T03:49+02:00,A16,R,9.95,4,lane_closed
2026-09-16T03:49+02:00,A16,R,9.35,3,lane_closed
2026-09-16T03:49+02:00,A15,R,79.42,3,speedlimit
2026-09-16T03:49+02:00,A20,R,28.57,1,speedlimit
2026-09-16T03:49+02:00,A16,R,12.63,1,lane_closed
2026-09-16T03:49+02:00,A29,u,10.13,2,speedlimit
2026-09-16T03:49+02:00,A15,y,56.085,1,lane_closed
2026-09-16T03:49+02:00,A20,R,30.196,4,speedlimit
2026-09-16T03:49+02:00,A16,R,12.63,2,lane_closed
2026-09-16T03:49+02:00,A16,R,6.29,1,lane_closed_ahead
2026-09-16T03:49+02:00,A4,d,53.0,3,speedlimit
2026-09-16T03:49+02:00,A4,L,52.448,1,speedlimit
2026-09-16T03:49+02:00,A4,L,52.448,3,speedlimit
2026-09-16T03:49+02:00,A16,R,15.16,1,lane_closed
2026-09-16T03:49+02:00,A4,R,53.111,1,lane_closed
2026-09-16T03:49+02:00,A20,t,29.6,2,speedlimit
2026-09-16T03:49+02:00,A16,R,12.49,2,lane_closed
2026-09-16T03:49+02:00,A20,L,38.3,1,lane_closed_ahead
2026-09-16T03:49+02:00,A15,L,57.3,2,speedlimit
2026-09-16T03:49+02:00,A15,L,64.67,4,speedlimit
2026-09-16T03:49+02:00,A4,L,52.448,2,speedlimit
2026-09-16T03:49+02:00,A15,L,65.685,1,speedlimit
2026-09-16T03:49+02:00,A15,R,79.73,2,speedlimit
2026-09-16T03:49+02:00,A15,L,64.67,1,lane_closed
2026-09-16T03:49+02:00,A4,L,52.018,1,speedlimit
2026-09-16T03:49+02:00,A16,R,31.74,3,speedlimit
2026-09-16T03:49+02:00,A16,R,13.75,2,lane_closed
2026-09-16T03:49+02:00,A20,R,26.93,2,speedlimit
2026-09-16T03:49+02:00,A20,L,30.9,3,speedlimit
2026-09-16T03:49+02:00,A13,L,18.8,3,speedlimit
2026-09-16T03:49+02:00,A20,L,37.8,1,lane_closed
2026-09-16T03:49+02:00,A20,R,28.8,1,speedlimit
2026-09-16T03:49+02:00,A16,R,13.19,1,lane_closed
2026-09-16T03:49+02:00,A16,R,15.73,1,lane_closed
2026-09-16T03:49+02:00,A16,b,32.5,1,lane_closed
2026-09-16T03:49+02:00,A4,L,42.19,3,lane_closed
2026-09-16T03:49+02:00,A16,R,9.95,3,lane_closed
2026-09-16T03:49+02:00,A13,L,18.8,1,speedlimit
2026-09-16T03:49+02:00,A4,h,46.4,2,speedlimit
2026-09-16T03:49+02:00,A15,q,56.8,1,lane_closed
2026-09-16T03:49+02:00,A13,R,16.2,2,speedlimit
2026-09-16T03:49+02:00,A4,R,52.598,1,lane_closed
2026-09-16T03:49+02:00,A20,L,31.4,3,speedlimit
2026-09-16T03:49+02:00,A16,R,31.25,3,speedlimit
2026-09-16T03:49+02:00,A16,R,10.5,1,lane_closed
2026-09-16T03:49+02:00,A15,L,57.3,3,lane_closed
2026-09-16T03:49+02:00,A20,L,30.196,4,speedlimit
2026-09-16T03:49+02:00,A15,R,79.05,1,lane_closed
2026-09-16T03:49+02:00,A13,R,18.2,2,speedlimit
2026-09-16T03:49+02:00,A13,L,17.8,1,speedlimit
2026-09-16T03:49+02:00,A4,R,50.898,1,speedlimit
2026-09-16T03:49+02:00,A16,R,10.5,2,lane_closed
2026-09-16T03:49+02:00,A20,R,29.8,1,speedlimit
2026-09-16T03:49+02:00,A20,R,31.26,2,speedlimit
2026-09-16T03:49+02:00,A16,g,15.039,2,lane_closed
2026-09-16T03:49+02:00,A16,g,15.43,1,lane_closed
2026-09-16T03:49+02:00,A4,R,55.935,2,speedlimit
2026-09-16T03:49+02:00,A4,f,7.5,2,lane_closed
2026-09-16T03:49+02:00,A15,R,80.89,1,lane_closed
2026-09-16T03:49+02:00,A16,R,13.47,2,lane_closed
2026-09-16T03:49+02:00,A20,R,31.26,3,speedlimit
2026-09-16T03:49+02:00,A4,L,41.6,3,lane_closed
2026-09-16T03:49+02:00,A20,R,26.64,3,speedlimit
2026-09-16T03:49+02:00,A20,R,26.64,4,speedlimit
2026-09-16T03:49+02:00,A15,n,58.5,2,lane_closed_ahead
2026-09-16T03:49+02:00,A20,R,26.4,1,speedlimit
2026-09-16T03:49+02:00,A13,R,17.1,1,speedlimit
2026-09-16T03:49+02:00,A16,R,7.15,2,lane_closed_ahead
2026-09-16T03:49+02:00,A16,R,16.3,4,speedlimit
2026-09-16T03:49+02:00,A15,R,80.6,3,speedlimit
2026-09-16T03:49+02:00,A15,L,81.27,1,lane_closed
2026-09-16T03:49+02:00,A20,R,29.5,3,speedlimit
2026-09-16T03:49+02:00,A15,R,77.865,3,speedlimit
2026-09-16T03:49+02:00,A16,R,14.46,1,lane_closed
2026-09-16T03:49+02:00,A4,R,55.08,3,speedlimit
2026-09-16T03:49+02:00,A13,L,13.7,4,lane_closed
2026-09-16T03:49+02:00,A15,L,63.56,2,speedlimit
2026-09-16T03:49+02:00,A16,R,15.16,2,lane_closed
2026-09-16T03:49+02:00,A16,R,13.89,1,lane_closed
2026-09-16T03:49+02:00,A13,L,14.2,4,lane_closed
2026-09-16T03:49+02:00,A16,R,16.3,5,speedlimit
2026-09-16T03:49+02:00,A4,h,46.4,1,speedlimit
2026-09-16T03:49+02:00,A16,R,31.74,2,speedlimit
2026-09-16T03:49+02:00,A4,R,52.598,3,speedlimit
2026-09-16T03:49+02:00,A20,t,29.6,1,speedlimit
2026-09-16T03:49+02:00,A15,L,65.685,4,speedlimit
2026-09-16T03:49+02:00,A20,R,29.8,4,speedlimit
2026-09-16T03:49+02:00,A13,R,18.7,2,speedlimit
2026-09-16T03:49+02:00,A15,L,58.47,3,lane_closed
2026-09-16T03:49+02:00,A16,R,12.07,1,lane_closed
2026-09-16T03:49+02:00,A20,R,27.488,1,speedlimit
2026-09-16T03:49+02:00,A4,R,55.08,2,speedlimit
2026-09-16T03:49+02:00,A15,R,77.003,2,speedlimit
2026-09-16T03:49+02:00,A20,R,29.5,2,speedlimit
2026-09-16T03:49+02:00,A20,L,27.2,2,speedlimit
2026-09-16T03:49+02:00,A13,R,18.963,1,speedlimit
2026-09-16T03:49+02:00,A13,L,17.1,1,speedlimit
2026-09-16T03:49+02:00,A16,R,31.25,1,speedlimit
2026-09-16T03:49+02:00,A20,L,31.88,3,speedlimit
2026-09-16T03:49+02:00,A16,R,7.9,1,lane_closed
2026-09-16T03:49+02:00,A13,L,17.1,4,speedlimit
2026-09-16T03:49+02:00,A4,L,42.775,4,lane_closed
2026-09-16T03:49+02:00,A4,R,52.018,1,lane_closed
2026-09-16T03:49+02:00,A13,R,16.655,2,speedlimit
2026-09-16T03:49+02:00,A15,L,56.8,3,lane_closed
2026-09-16T03:49+02:00,A16,R,6.29,2,speedlimit
2026-09-16T03:49+02:00,A13,L,15.55,5,lane_closed
2026-09-16T03:49+02:00,A20,u,35.09,3,speedlimit
2026-09-16T03:49+02:00,A16,R,11.13,1,lane_closed
2026-09-16T03:49+02:00,A4,R,51.388,1,lane_closed_ahead
2026-09-16T03:49+02:00,A16,R,13.33,2,lane_closed
2026-09-16T03:49+02:00,A15,n,58.0,2,lane_closed
2026-09-16T03:49+02:00,A4,R,52.598,2,lane_closed
2026-09-16T03:49+02:00,A20,L,32.8,3,speedlimit
2026-09-16T03:49+02:00,A15,R,77.613,3,speedlimit
2026-09-16T03:49+02:00,A15,n,58.0,3,speedlimit
2026-09-16T03:49+02:00,A20,R,30.196,1,speedlimit
2026-09-16T03:49+02:00,A20,L,29.826,4,speedlimit
2026-09-16T03:49+02:00,A16,R,14.768,1,lane_closed
2026-09-16T03:49+02:00,A20,s,29.6,1,speedlimit
2026-09-16T03:49+02:00,A20,L,28.57,2,speedlimit
2026-09-16T03:49+02:00,A20,R,30.6,2,speedlimit
2026-09-16T03:49+02:00,A15,L,82.4,1,speedlimit
2026-09-16T03:49+02:00,A15,L,65.25,3,speedlimit
2026-09-16T03:49+02:00,A13,L,17.1,2,speedlimit
2026-09-16T03:49+02:00,A16,R,13.33,1,lane_closed
2026-09-16T03:49+02:00,A16,R,11.7,3,lane_closed
2026-09-16T03:49+02:00,A20,L,28.57,3,speedlimit
2026-09-16T03:49+02:00,A15,L,64.67,3,speedlimit
2026-09-16T03:49+02:00,A20,R,26.4,4,speedlimit
2026-09-16T03:49+02:00,A20,R,30.196,2,speedlimit
2026-09-16T03:49+02:00,A13,R,17.8,3,speedlimit
2026-09-16T03:49+02:00,A15,L,57.78,2,speedlimit
2026-09-16T03:49+02:00,A16,R,32.22,1,speedlimit
2026-09-16T03:49+02:00,A4,L,43.18,3,speedlimit
2026-09-16T03:49+02:00,A15,n,95.855,2,speedlimit
2026-09-16T04:50+02:00,A13,L,16.7,1,speedlimit
2026-09-16T04:50+02:00,A4,R,54.927,3,speedlimit
2026-09-16T04:50+02:00,A4,R,50.898,4,speedlimit
2026-09-16T04:50+02:00,A15,L,79.42,1,lane_closed
2026-09-16T04:50+02:00,A4,n,44.282,1,speedlimit
2026-09-16T04:50+02:00,A20,L,30.196,2,speedlimit
2026-09-16T04:50+02:00,A15,R,77.003,3,speedlimit
2026-09-16T04:50+02:00,A16,R,32.22,3,speedlimit
2026-09-16T04:50+02:00,A13,R,16.655,1,speedlimit
2026-09-16T04:50+02:00,A13,R,17.1,2,speedlimit
2026-09-16T04:50+02:00,A15,R,80.6,2,speedlimit
2026-09-16T04:50+02:00,A15,R,78.48,1,lane_closed
2026-09-16T04:50+02:00,A15,R,79.73,1,lane_closed
2026-09-16T04:50+02:00,A4,L,42.19,4,lane_closed
2026-09-16T04:50+02:00,A4,R,50.898,3,speedlimit
2026-09-16T04:50+02:00,A4,L,43.18,2,speedlimit
2026-09-16T04:50+02:00,A15,R,77.003,1,speedlimit
2026-09-16T04:50+02:00,A15,R,77.865,5,speedlimit
2026-09-16T04:50+02:00,A4,R,54.487,2,speedlimit
2026-09-16T04:50+02:00,A13,R,18.5,1,speedlimit
2026-09-16T04:50+02:00,A20,L,29.5,2,speedlimit
2026-09-16T04:50+02:00,A13,R,18.5,4,speedlimit
2026-09-16T04:50+02:00,A13,R,18.2,3,speedlimit
2026-09-16T04:50+02:00,A20,R,28.1,1,speedlimit
2026-09-16T04:50+02:00,A20,R,30.196,3,speedlimit
2026-09-16T04:50+02:00,A4,L,52.448,4,speedlimit
2026-09-16T04:50+02:00,A20,L,36.94,1,lane_closed
2026-09-16T04:50+02:00,A15,R,80.6,1,lane_closed
2026-09-16T04:50+02:00,A4,R,2.367,4,lane_closed
2026-09-16T04:50+02:00,A15,n,95.855,3,speedlimit
2026-09-16T04:50+02:00,A13,R,17.8,2,speedlimit
2026-09-16T04:50+02:00,A15,R,80.89,3,speedlimit
2026-09-16T04:50+02:00,A15,L,79.73,3,speedlimit
2026-09-16T04:50+02:00,A4,R,53.944,2,speedlimit
2026-09-16T04:50+02:00,A4,R,56.518,2,speedlimit
2026-09-16T04:50+02:00,A20,s,29.6,2,speedlimit
2026-09-16T04:50+02:00,A15,L,65.25,2,speedlimit
2026-09-16T04:50+02:00,A15,L,65.685,3,speedlimit
2026-09-16T04:50+02:00,A15,R,80.1,3,speedlimit
2026-09-16T04:50+02:00,A4,d,53.0,1,speedlimit
2026-09-16T04:50+02:00,A15,R,79.73,3,speedlimit
2026-09-16T04:50+02:00,A20,R,26.93,4,speedlimit
2026-09-16T04:50+02:00,A20,R,28.57,3,speedlimit
2026-09-16T04:50+02:00,A15,R,77.613,1,lane_closed_ahead
2026-09-16T04:50+02:00,A16,R,31.74,5,lane_closed
2026-09-16T04:50+02:00,A4,L,2.447,4,lane_closed
2026-09-16T04:50+02:00,A13,L,18.8,2,speedlimit
2026-09-16T04:50+02:00,A4,R,54.927,2,speedlimit
2026-09-16T04:50+02:00,A20,R,27.235,1,speedlimit
2026-09-16T04:50+02:00,A20,L,28.41,2,speedlimit
2026-09-16T04:50+02:00,A4,L,52.018,2,speedlimit
2026-09-16T04:50+02:00,A16,R,31.25,4,speedlimit
2026-09-16T04:50+02:00,A4,R,51.388,2,speedlimit
2026-09-16T04:50+02:00,A4,L,52.018,3,speedlimit
2026-09-16T04:50+02:00,A20,R,27.79,2,speedlimit
2026-09-16T04:50+02:00,A13,R,18.5,3,speedlimit
2026-09-16T04:50+02:00,A20,R,28.57,4,speedlimit
2026-09-16T04:50+02:00,A20,R,31.26,4,speedlimit
2026-09-16T04:50+02:00,A20,L,29.826,2,speedlimit
2026-09-16T04:50+02:00,A15,R,80.89,2,speedlimit
2026-09-16T04:50+02:00,A20,L,35.925,1,lane_closed
2026-09-16T04:50+02:00,A20,L,28.57,1,speedlimit
2026-09-16T04:50+02:00,A4,n,43.673,1,speedlimit
2026-09-16T04:50+02:00,A16,R,32.22,5,lane_closed
2026-09-16T04:50+02:00,A20,R,29.5,4,speedlimit
2026-09-16T04:50+02:00,A15,L,80.1,3,speedlimit
2026-09-16T04:50+02:00,A16,R,31.74,4,speedlimit
2026-09-16T04:50+02:00,A20,R,28.1,2,speedlimit
2026-09-16T04:50+02:00,A20,R,26.64,1,speedlimit
2026-09-16T04:50+02:00,A15,L,64.2,2,speedlimit
2026-09-16T04:50+02:00,A4,L,41.6,4,lane_closed
2026-09-16T04:50+02:00,A20,L,32.8,2,speedlimit
2026-09-16T04:50+02:00,A15,L,65.25,4,speedlimit
2026-09-16T04:50+02:00,A15,R,77.865,1,lane_closed
2026-09-16T04:50+02:00,A13,L,17.1,3,speedlimit
2026-09-16T04:50+02:00,A4,n,44.64,2,speedlimit
2026-09-16T04:50+02:00,A20,L,36.625,1,lane_closed
2026-09-16T04:50+02:00,A20,L,27.488,1,speedlimit
2026-09-16T04:50+02:00,A20,L,27.2,1,speedlimit
2026-09-16T04:50+02:00,A4,h,46.06,2,speedlimit
2026-09-16T04:50+02:00,A20,L,27.8,2,speedlimit
2026-09-16T04:50+02:00,A13,L,18.2,3,speedlimit
2026-09-16T04:50+02:00,A15,L,79.73,2,speedlimit
2026-09-16T04:50+02:00,A20,L,31.88,1,speedlimit
2026-09-16T04:50+02:00,A15,R,77.613,2,speedlimit
2026-09-16T04:50+02:00,A13,L,16.7,2,speedlimit
2026-09-16T04:50+02:00,A20,L,30.9,2,speedlimit
2026-09-16T04:50+02:00,A16,R,31.25,5,lane_closed_ahead
2026-09-16T04:50+02:00,A4,n,44.282,3,speedlimit
2026-09-16T04:50+02:00,A15,R,80.1,2,speedlimit
2026-09-16T04:50+02:00,A20,L,28.085,1,speedlimit
2026-09-16T04:50+02:00,A4,R,55.935,1,lane_closed
2026-09-16T04:50+02:00,A16,R,32.22,2,speedlimit
2026-09-16T04:50+02:00,A4,R,54.487,3,speedlimit
2026-09-16T04:50+02:00,A20,R,30.6,1,speedlimit
2026-09-16T04:50+02:00,A13,R,17.1,3,speedlimit
2026-09-16T04:50+02:00,A15,L,79.05,1,lane_closed
2026-09-16T04:50+02:00,A20,R,26.93,3,speedlimit
2026-09-16T04:50+02:00,A20,L,31.4,1,speedlimit
2026-09-16T04:50+02:00,A4,L,42.775,2,speedlimit
2026-09-16T04:50+02:00,A20,L,31.1,2,speedlimit
2026-09-16T04:50+02:00,A13,g,18.7,2,speedlimit
2026-09-16T04:50+02:00,A15,L,77.865,2,speedlimit
2026-09-16T04:50+02:00,A15,L,65.685,2,speedlimit
2026-09-16T04:50+02:00,A20,L,31.4,2,speedlimit
2026-09-16T04:50+02:00,A4,R,56.518,1,lane_closed
2026-09-16T04:50+02:00,A4,n,43.673,2,speedlimit
2026-09-16T04:50+02:00,A15,R,79.05,3,speedlimit
2026-09-16T04:50+02:00,A4,d,53.0,2,speedlimit
2026-09-16T04:50+02:00,A4,R,54.927,1,lane_closed
2026-09-16T04:50+02:00,A13,L,15.9,3,lane_closed
2026-09-16T04:50+02:00,A15,L,78.48,1,lane_closed
2026-09-16T04:50+02:00,A4,n,44.64,1,speedlimit
2026-09-16T04:50+02:00,A13,R,16.2,1,speedlimit
2026-09-16T04:50+02:00,A15,R,80.1,1,lane_closed
2026-09-16T04:50+02:00,A13,R,18.5,2,speedlimit
2026-09-16T04:50+02:00,A20,L,30.196,1,speedlimit
2026-09-16T04:50+02:00,A4,R,51.388,3,speedlimit
2026-09-16T04:50+02:00,A20,R,27.79,1,speedlimit
2026-09-16T04:50+02:00,A20,L,29.826,1,speedlimit
2026-09-16T04:50+02:00,A4,R,52.598,4,speedlimit
2026-09-16T04:50+02:00,A15,R,79.05,2,speedlimit
2026-09-16T04:50+02:00,A4,R,55.08,1,lane_closed
2026-09-16T04:50+02:00,A4,R,50.898,2,speedlimit
2026-09-16T04:50+02:00,A20,R,28.41,2,speedlimit
2026-09-16T04:50+02:00,A4,n,44.282,4,lane_closed
2026-09-16T04:50+02:00,A4,n,44.942,2,speedlimit
2026-09-16T04:50+02:00,A4,L,42.775,3,lane_closed_ahead
2026-09-16T04:50+02:00,A4,R,52.598,5,speedlimit
2026-09-16T04:50+02:00,A20,R,29.1,1,speedlimit
2026-09-16T04:50+02:00,A13,R,17.8,1,speedlimit
2026-09-16T04:50+02:00,A20,R,28.41,1,speedlimit
2026-09-16T04:50+02:00,A20,R,31.9,2,speedlimit
2026-09-16T04:50+02:00,A15,L,80.1,2,speedlimit
2026-09-16T04:50+02:00,A20,L,31.1,3,speedlimit
2026-09-16T04:50+02:00,A20,R,27.488,2,speedlimit
2026-09-16T04:50+02:00,A4,R,53.944,1,lane_closed
2026-09-16T04:50+02:00,A20,t,28.895,1,speedlimit
2026-09-16T04:50+02:00,A20,L,32.8,1,speedlimit
2026-09-16T04:50+02:00,A20,R,28.8,2,speedlimit
2026-09-16T04:50+02:00,A20,L,31.1,1,speedlimit
2026-09-16T04:50+02:00,A13,L,16.19,3,lane_closed
2026-09-16T04:50+02:00,A13,L,15.035,5,lane_closed
2026-09-16T04:50+02:00,A15,L,79.42,3,speedlimit
2026-09-16T04:50+02:00,A15,R,78.48,2,speedlimit
2026-09-16T04:50+02:00,A4,R,52.018,2,lane_closed_ahead
2026-09-16T04:50+02:00,A15,R,79.05,4,speedlimit
2026-09-16T04:50+02:00,A4,L,52.018,4,speedlimit
2026-09-16T04:50+02:00,A4,R,53.111,2,speedlimit
